id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours,host_response_time:a few days or more,host_response_time:within a day,host_response_time:within a few hours,host_response_time:within an hour,neighbourhood_cleansed:Ang Mo Kio,neighbourhood_cleansed:Bedok,neighbourhood_cleansed:Bishan,neighbourhood_cleansed:Bukit Batok,neighbourhood_cleansed:Bukit Merah,neighbourhood_cleansed:Bukit Panjang,neighbourhood_cleansed:Bukit Timah,neighbourhood_cleansed:Central Water Catchment,neighbourhood_cleansed:Changi,neighbourhood_cleansed:Choa Chu Kang,neighbourhood_cleansed:Clementi,neighbourhood_cleansed:Downtown Core,neighbourhood_cleansed:Geylang,neighbourhood_cleansed:Hougang,neighbourhood_cleansed:Jurong East,neighbourhood_cleansed:Jurong West,neighbourhood_cleansed:Kallang,neighbourhood_cleansed:Marina South,neighbourhood_cleansed:Marine Parade,neighbourhood_cleansed:Museum,neighbourhood_cleansed:Newton,neighbourhood_cleansed:Novena,neighbourhood_cleansed:Orchard,neighbourhood_cleansed:Outram,neighbourhood_cleansed:Pasir Ris,neighbourhood_cleansed:Punggol,neighbourhood_cleansed:Queenstown,neighbourhood_cleansed:River Valley,neighbourhood_cleansed:Rochor,neighbourhood_cleansed:Sembawang,neighbourhood_cleansed:Sengkang,neighbourhood_cleansed:Serangoon,neighbourhood_cleansed:Singapore River,neighbourhood_cleansed:Southern Islands,neighbourhood_cleansed:Tampines,neighbourhood_cleansed:Tanglin,neighbourhood_cleansed:Toa Payoh,neighbourhood_cleansed:Western Water Catchment,neighbourhood_cleansed:Woodlands,neighbourhood_cleansed:Yishun,neighbourhood_group_cleansed:Central Region,neighbourhood_group_cleansed:East Region,neighbourhood_group_cleansed:North Region,neighbourhood_group_cleansed:North-East Region,neighbourhood_group_cleansed:West Region,property_type:Boat,property_type:Entire condo,property_type:Entire guest suite,property_type:Entire guesthouse,property_type:Entire home,property_type:Entire loft,property_type:Entire rental unit,property_type:Entire serviced apartment,property_type:Entire townhouse,property_type:Private room,property_type:Private room in barn,property_type:Private room in bed and breakfast,property_type:Private room in bungalow,property_type:Private room in casa particular,property_type:Private room in castle,property_type:Private room in condo,property_type:Private room in earthen home,property_type:Private room in guest suite,property_type:Private room in guesthouse,property_type:Private room in home,property_type:Private room in hostel,property_type:Private room in loft,property_type:Private room in rental unit,property_type:Private room in serviced apartment,property_type:Private room in townhouse,property_type:Private room in train,property_type:Private room in vacation home,property_type:Private room in villa,property_type:Room in aparthotel,property_type:Room in boutique hotel,property_type:Room in hostel,property_type:Room in hotel,property_type:Room in serviced apartment,property_type:Shared room in bed and breakfast,property_type:Shared room in boutique hotel,property_type:Shared room in dome,property_type:Shared room in guesthouse,property_type:Shared room in hostel,property_type:Shared room in hotel,property_type:Shared room in rental unit,property_type:Tiny home,room_type:Entire home/apt,room_type:Hotel room,room_type:Private room,room_type:Shared room
1331208941160275555,456752357,0.5,0.7,False,55,True,True,1.2844623086185143,103.8409636169672,2,1.0,1.0,1.0,296.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,356,0,86,0,4.161898734177215,3.5,4.82379746835443,False,2,11,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1331223971253499843,456752357,0.5,0.7,False,55,True,True,1.2824535034156392,103.84728658944368,2,1.0,1.0,1.0,424.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,356,0,86,0,4.161898734177215,3.5,4.82379746835443,False,2,10,1.0,0.0,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1331695883749285140,82597612,0.7979322638146167,0.7049006010171058,False,1,True,True,1.31681,103.7823,6,3.5,4.0,1.0,400.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,180,0,95,0,4.33050459344577,3.7979322638146167,4.863076923076923,False,1,0,3.5,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1333359831255145964,8638458,0.7979322638146167,0.7049006010171058,False,5,True,True,1.2670768,103.8127234,1,1.0,1.0,1.0,100.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,294,0,24,0,4.237661784081221,3.7979322638146167,4.677391304347826,False,1,8,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1333360144259034736,37646474,0.7979322638146167,0.7049006010171058,False,4,True,True,1.397537,103.7510112,1,1.0,1.0,1.0,68.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,361,0,91,0,4.248132798573975,3.7979322638146167,4.698333333333333,False,1,18,0.0,1.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1335851191064677766,65893484,0.7979322638146167,0.7049006010171058,False,1,True,True,1.35708,103.75186,5,3.0,4.0,5.0,153.0,180,365,180.0,180.0,365.0,365.0,180.0,365.0,365,0,95,0,4.042147950089126,3.7979322638146167,4.286363636363636,False,1,11,3.0,0.0,14.3373440285205,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1336767663147239829,673690444,0.0,0.7049006010171058,False,1,True,True,1.3176568140461524,103.88485696166754,1,1.0,1.0,1.0,66.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,0,95,0,3.5557246376811595,2.5,4.611449275362319,False,1,7,0.0,1.0,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1337620154431778248,4189855,0.7979322638146167,0.7049006010171058,False,1,True,True,1.27615,103.85261,2,1.0,1.0,1.0,160.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,0,0,0,0,4.34428871255247,3.7979322638146167,4.8906451612903235,False,1,47,1.0,0.0,14.3373440285205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1338046972962981223,670399820,1.0,1.0,False,4,True,True,1.2995783805046983,103.84079480740968,2,1.0,1.0,1.0,403.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,273,0,3,0,4.9643999999999995,5.0,4.9288,True,2,11,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1338131598150897404,50158481,0.99,1.0,True,7,True,True,1.3101886382817542,103.85826952698366,1,13.0,13.0,22.0,45.0,1,365,1.0,1.0,1.0,365.0,1.0,35.2,352,132,85,255,4.75,4.86,4.73,True,5,9,0.0,13.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1339444586883104498,651570560,0.94,0.7,True,4,False,True,1.37578,103.95463,4,2.0,2.0,4.0,310.0,1,90,1.0,2.0,90.0,90.0,1.3,90.0,144,4,63,24,4.5,5.0,5.0,False,4,22,2.0,0.0,12.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1340117225750178279,20872645,1.0,0.75,False,5,True,True,1.3568189947111535,103.75956196375424,1,1.5,1.0,1.0,27.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,208,0,75,0,4.643181818181818,5.0,4.286363636363636,True,1,18,0.0,1.5,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1340139141658285718,528203435,0.78,0.88,False,3,True,True,1.3873530278952906,103.7437841668725,2,0.5,1.0,1.0,82.0,15,365,15.0,15.0,365.0,365.0,15.0,365.0,332,2,62,60,4.0,3.5,4.0,False,3,10,0.0,0.5,24.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1340929750803163262,67860905,1.0,1.0,False,3,True,True,1.2914059,103.8377933,3,1.0,1.0,1.0,175.0,92,120,92.0,92.0,120.0,120.0,92.0,120.0,365,0,95,0,4.916475409836066,5.0,4.832950819672131,True,1,12,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1341701597256289125,61619807,1.0,1.0,False,91,True,True,1.2947280578139413,103.83865785390262,4,1.0,1.0,2.0,409.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,263,2,88,12,5.0,5.0,4.5,True,47,24,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1343206443923719513,521372493,0.97,1.0,False,4,True,True,1.2870312180351968,103.84893883019686,1,3.0,3.0,1.0,50.0,1,365,1.0,1.0,1.0,365.0,1.0,42.4,349,12,79,72,4.5,4.45,4.64,True,4,6,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1343279650923634953,46685310,0.97,1.0,False,94,True,True,1.29644662167139,103.84011238020834,6,0.0,1.0,2.0,319.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,358,0,88,0,4.829315476190477,4.97,4.688630952380953,True,69,27,0.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1343887435962889808,404487343,1.0,1.0,False,71,True,True,1.2949304179885024,103.83814909676448,5,2.0,2.0,2.0,500.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,356,1,86,6,5.0,5.0,3.0,True,35,26,2.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1343974752354429672,10248444,0.99,1.0,False,99,True,True,1.2965733863197066,103.83813651504958,4,1.0,1.0,1.0,274.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,361,3,91,18,4.67,5.0,5.0,True,56,24,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1344547688385162840,46685310,0.97,1.0,False,94,True,True,1.2967672549006886,103.83919362309815,2,1.0,1.0,1.0,193.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,359,0,89,0,4.829315476190477,4.97,4.688630952380953,True,69,22,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1344575891027257713,61619807,1.0,1.0,False,91,True,True,1.29637,103.84042,2,1.0,1.0,1.0,250.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,358,0,88,0,4.844315476190476,5.0,4.688630952380953,True,47,22,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1344682990197661902,61619807,1.0,1.0,False,91,True,True,1.29512,103.84074,4,1.0,1.0,2.0,359.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,356,6,86,36,4.0,4.67,4.5,True,47,25,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1344809682698712822,404487343,1.0,1.0,False,71,True,True,1.29606,103.83782,3,1.0,1.0,1.0,290.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,262,0,87,0,4.844315476190476,5.0,4.688630952380953,False,35,24,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1344849433741431046,404487343,1.0,1.0,False,71,True,True,1.2953,103.83991,3,1.0,1.0,1.0,298.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,358,0,88,0,4.844315476190476,5.0,4.688630952380953,True,35,26,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1344894591929119544,404487343,1.0,1.0,False,71,True,True,1.29506,103.84018,4,1.0,1.0,1.0,339.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,356,2,86,12,4.5,5.0,5.0,True,35,27,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1345216532468535369,46685310,0.97,1.0,False,94,True,True,1.2966290192040328,103.83923993190854,3,1.0,1.0,1.0,234.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,355,0,85,0,4.829315476190477,4.97,4.688630952380953,True,69,25,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1345994324712679234,10248444,0.99,1.0,False,99,True,True,1.29646,103.83816,5,2.0,2.0,2.0,460.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,258,1,83,6,4.0,4.0,3.0,False,56,26,2.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1346027236788079433,474773234,1.0,0.98,False,28,True,True,1.28655,103.8476,1,3.0,1.0,1.0,51.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,87,2,87,12,4.5,5.0,5.0,True,14,7,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1346039598045648279,474773234,1.0,0.98,False,28,True,True,1.28646,103.84833,1,3.0,1.0,1.0,51.0,1,365,1.0,3.0,365.0,365.0,1.0,365.0,86,2,86,12,4.5,5.0,5.0,True,14,7,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1346354420159732076,474773234,1.0,0.98,False,28,True,True,1.28836,103.84636,1,3.0,1.0,1.0,51.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,74,1,74,6,5.0,5.0,5.0,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1346363354944047426,474773234,1.0,0.98,False,28,True,True,1.2874616,103.8471597,1,3.0,1.0,6.0,50.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,88,0,88,0,4.916475409836066,5.0,4.832950819672131,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1348198066277353354,657864050,0.0,0.0,False,7,True,True,1.3254179,103.8531355,6,1.0,2.0,2.0,159.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,247,0,44,0,3.601148648648649,2.5,4.702297297297298,True,7,14,1.0,0.0,48.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1349115015417208218,256124492,0.7979322638146167,0.7049006010171058,False,4,True,True,1.31454,103.91753,4,1.0,4.0,4.0,107.0,90,365,90.0,90.0,365.0,365.0,90.0,365.0,292,0,22,0,4.210933345022062,3.7979322638146167,4.623934426229508,False,1,15,1.0,0.0,14.3373440285205,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1352873550327051901,474773234,1.0,0.98,False,28,True,True,1.2874161,103.8472705,1,3.0,1.0,1.0,51.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,84,7,84,42,4.14,4.29,4.86,True,14,8,0.0,3.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1352885337891104870,652674004,1.0,0.95,True,15,True,True,1.3156852,103.9422477,2,2.0,1.0,1.0,79.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,0,95,0,4.5619672131147535,4.5,4.623934426229508,False,4,59,0.0,2.0,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1354883996744969920,159031223,0.98,1.0,True,24,True,True,1.3545603,103.8792847,2,1.0,1.0,1.0,137.0,1,365,7.0,7.0,365.0,365.0,7.0,365.0,356,9,86,54,5.0,4.78,4.22,True,7,27,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1355386557880114266,159031223,0.98,1.0,True,24,True,True,1.3545603,103.8792847,2,1.0,1.0,1.0,200.0,1,365,7.0,7.0,365.0,365.0,7.0,365.0,346,2,76,12,4.5,4.5,4.5,True,7,25,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1355419869118053243,159031223,0.98,1.0,True,24,True,True,1.3545603,103.8792847,2,1.5,1.0,1.0,218.0,1,365,7.0,7.0,365.0,365.0,7.0,365.0,358,2,88,12,5.0,5.0,4.5,True,7,25,1.5,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
